p	A woman puts on her glasses to read a book. The glasses	are half-full.	steal her wallet.	slide down her nose.	are full of apple juice.	2
o	Bach Goldberg Variations were playing in the room. The	music was pleasant to both heart and mind .	clouds are usually in a variety of shapes .	noise was unbearably loud .	variations in play style of the athletes were interesting to observe .	0
i	Kelly spiced up her drink. She	squeezed some lemon juice.	smelled her drink.	is feeling hot.	went to India this holiday.	0
o	The agent pulls out a gun. The agent	shoots the transgressor. 	eats the gun.	pulls out a rabbit out of his hat.	shoots photos of his wife.	0
o	The barmaid comes over to join them and sniffs his empty glass. The barmaid	is called his french cooking, and approaches the breakfast counter.	replays his heading for the window.	refills his glass and gives him a sunny smile.	waves his bottle delicately off a blender and answers the door.	2
o	A dog is being walked on a leash. His	tongue licks the food.	owner is nowhere to be seen.	owner tells him to heel.	owner dislikes dogs.	2
o	A weak Siberian wildcat hunts a goose. The wildcat	likes the hot winters in Siberia.	hasn't eaten in a long time.	lives in the water.	uses a gun to shoot the goose.	1
o	I was naughty this year. Santa	got sick.	fell over.	left me coal.	ran away.	2
o	The bulb in my chandelier dimmed. I	think it's funny.	purchased a new one online.	like it because the electricity bill will get lower.	like to work in the bright area.	1
o	After he left the airport from a tiring seven hour flight, Bob's	only desire was to sleep.	foot was on fire.	mother sat next to him on the plane.	backpack told him to sleep.	0
o	Tom is ready for a swim. Tom	grabs his wetsuit	Pours water on his dog	Water	Dies	0
o	John walks into a restaurant before it opens. John	orders a burger.	waits to be seated.	looks at the menu.	gets ready for the customers.	3
o	The boy likes mechanics. He	likes linear algebra.	takes train to school.	likes physics.	likes machine learning.	2
o	A dog is being led on a leash through a park. His owner stoped	and then gave the dog a treat.	and started to cry.	and meowed.	to speak on his phone.	0
o	Three children walk home after school. As they approach their neighborhood, one of them	decides to study for a history exam.	learns to play piano.	tells a joke and they all laugh.	evaporates because of final exam pressure.	2
o	I placed my gecko on a blank sheet of paper and gave her a pencil to draw with. The gecko	turned to me said condescendingly, "Did you really think that I'm capable of drawing on this blank sheet of paper with this pencil? I'm a gecko, not an artist."	crumpled up the blank sheet of paper and threw it into the trash can along with the pencil.	started drawing Mona Lisa on the blank sheet of paper using the pencil I gave her.	did nothing.	3
o	Two siblings are playing chess. One of them moves their bishop	vertically.	along a diagonal.	in an L-shape.	along a straight line.	1
o	Roads are built since ancient times by the government. They	lead to large-scale afforestation	useful in wars	have led to great progress in the economy of remote places	were invented by Romans	2
o	A woman is walking her dog in the snow. She	jumps off the diving board and executes a front flip.	hates cleaning up after it in the winter.	loves teaching her classes like this.	doesn't have a dog.	1
i	Sally let the cat out of the bag at dinner and everyone became quiet. Sally	was working at a pet store.	opened a purse and a feline emerged.	hated dogs.	gave away a big secret.	3
o	Two friends are ordering drinks at the cafe. They	drink coffee.	each pay for their own drink at the nightclub.	start throwing water at each other.	run a marathon.	0
o	Harry loves cricket. He	loves to bat specifically	loves to play pokemongo	Goes to grad school	has been watching football since childhood	0
o	Typhoid fever ravaged the village. The villagers	were feeling better than ever.	recommended taking antibiotics and drinking the same fluids used for handwashing.	responded by sarcastically mocking the naysayers.	felt there was no hope.	3
o	She was forced to have her baby adopted. She	adopted the baby.	had to separate with her child.	felt happy with the adoption.	adopted a pig as her baby.	1
o	Tony hate math and he is poor at computer science. Tony	have a good grade on computer science	may major in chemistry	drink coke	have a good grade on math	1
o	The pirate needed a worthy animal companion. The pirate	decided to give up his life of theft.	was attacked by parrots.	lost his favorite eye patch and yelled at the sea.	took his gold doubloons, and bought a dog.	3
r	Goeb hates people who hate dogs. He goes to the animal shelter to adopt	a cat.	a lizard.	a dog.	a rabbit.	2
o	A cat is running full speed across a carpet.  It	leaps over a handbag on the floor and keeps going.	proves theorems daily.	asks a question of each person in the room.	turns its head to lap up the milk.	0
i	I hurt him the way he used to hurt me. I gave him	a gift.	a job.	a personal essay.	a taste of his own medicine.	3
o	They went to the library to do work but they couldn't concentrate. The library was	blue.	empty.	too loud.	quiet.	2
o	The man is at the kitchen. The man	is telling the waiter what he wants to eat.	cleans.	watching tv.	playing chess.	1
i	Sally suggested Todd take her criticisms with a grain of salt, so he	increased his sodium intake.	decided not to take her words too seriously.	purchased a salt shaker.	drove a stake into his own heart.	1
p	I sank the eight ball in pool. I	swam	lost	drowned	got on the ship	1
r	We saw a boy trying to leap a pony over a gate. The pony would not take the leap, and the boy cut him with the whip,	but the gate grew higher	and found the horse dead	only to find God watching him from above	but he only turned to one side.	3
i	Dave wanted to quit smoking cold turkey. His first step was to	throw out his cigarettes.	put the turkey in the oven.	put the turkey in the fridge.	get a blanket.	0
o	The doctor is going to be very late to the office for his appointment. He should	call and reschedule the patient.	go back to medical school.	fire the patient.	quit his job and find a profession with less effort.	0
p	A man loves his husband. They	are fearful because they live in a red state.	think so.	begin a revolution.	enjoy reproach.	0
o	John rode a bicycle in the bicycle lane in the wrong direction. He	ate ice cream	collided head on with another bicyclist.	rear ended another bicyclist.	paid his bills	1
o	Paul Gregory was an author renowned for his fantasy novels. He	tried to teleport into the world of his best-selling novel.	wrote a thrilling novel in a new world.	decided to write detailed mathematical proofs.	attempted to grow wings after his wife stole his novel ideas.	1
o	Mexican street vendors prefer to sell their goods on the black market rather than register with the government. This is because	registering a business in Mexico gives you magic powers.	registering a business in Mexico makes you a good dentist.	it's too much of a hassle for the working class to go through legitimate channels.	registering a business in Mexico makes more money.	2
i	Alex decided to have a change of heart regarding his relationship with his brother. Alex	needed a piece of his brother's heart surgically implanted.	died.	grabbed a beer with his brother.	was on the wait list for a heart transplant.	2
o	A person pours wine in some glasses. He	passes on the glasses to his friends.	puts the glasses inside the glass for drinking.	says drinking is bad for health.	pours corn starch into the wine.	0
n	If someone does not cheat then he is honest. I am honest so	I am a fraud.	I am good at cheating.	I never cheated.	I do cheating.	2
i	It's raining cats and dogs. John,	cats and dogs, John.	buys cats and dogs.	buys a cat and dog.	goes inside to get shelter.	3
o	A Tsunami struck a country. That country was probably	perched upon a mountain.	a democracy.	prone to earthquakes.	land locked.	2
o	The child received a red envelope on Chinese New Year. The envelope	was actually green.	contained an invitation letter to a party.	flew out the window.	contained around three dollars.	3
q	three plus four is	three	one	four	seven	3
o	I live in United State, and I want to see sunrise, so I	facing East at 5:30 am	eat breakfast and then go to sleep	get up really early and close the curtain	facing West in the morning	0
o	The pipe is jammed. Kelly	prefers peanut butter to jam.	bought another jar of jam.	could not shower.	smeared jam onto the pipe.	2
i	Tom advised Sam that taking revenge would add fuel to the fire. Tom	was telling Sam that the fire was already too hot.	was against making the fire bigger.	was too hot.	was trying to teach Sam restraint.	3
q	A man is buying a banana at the market. He	gives the cashier ten million dollars.	falls in love with a worm.	decides to go bowling.	reaches for his credit card.	3
o	A lady is jumping off the cliff. She	is jumping jumping.	is dead.	lands on the moon.	flies with her wing glider.	3
o	My friend and I ran into a genie, and my friend wished that he was Justin Bieber's biggest fan. The genie	turned my friend into a large fan in Bieber's house.	got his friends to laugh at us.	stole our Pringles and went back into his lamp.	refused to grant the wish on the grounds of poor taste.	0
o	The earth and the sun are both celestial objects. The	earth is a planet.	earth orbits the sun.	sun orbits the earth.	earth and sun are both celestial objects.	1
p	Tony hates Apple and he loves Sony. Tony	may have a Play Station 4	use Xperia	eat apple	use iPhone	0
p	Sean is a drag queen. He	thinks about life.	oftentimes wears false lashes.	feels subdued.	feels angry all the time.	1
o	The dog is playing catch with his owner. The owner	puts on his blinker and merges onto the freeway.	begins to brew a cup of coffee.	throws the ball as far as he can.	picks out a rescue dog at the pound.	2
i	David asked if the phrase rang any bells. David	was ringing bells	asked if it was familiar	decided to make loud noises	thought the phrase was like a bell	1
o	The cashier is handing groceries to her coworker. She	likes to eat all the groceries.	likes her job.	wants to work quickly so she can go back to work.	tries to give her coworker a car.	1
q	A woman owns two cats and gives one of them away to her sister. She now	owns one cat.	owns three cats.	owns two cats.	owns no cats.	0
n	I like this laptop so much but it's too expensive, so I	did not buy it	destroyed it	want to use it	bought it	0
o	It is a good idea to brush teeth before sleeping because	Jesus and Satan have made a pact according to which humans should brush teeth before sleeping.	you may get cavities if you do not.	teeth looks better when dusted off.	angels will bless you if you keep your teeth clean.	1
o	The jacket is keeping the man warm. The man	is cold.	is in the fridge.	will be cold.	was cold.	3
o	The man goes to school in his underpants. He	looks down in embarrassment.	attends the lecture.	teaches the class.	goes to the meeting with his professor.	0
i	Never judge a book by its cover.	You should not read books.	Just go see a lawyer.	You should give it a chance before you make any assumptions.	Even though the cover is usually accurate.	2
o	The couple decided to go hiking. They	packed some sandwiches.	packed a crock pot.	packed some seeds.	put on some slippers.	0
o	A duck paddles down the river on a summer day. He	chases a squirrel across the field.	reads the newspaper	relaxes in the canoe.	eats some reeds.	3
o	A group of students are about to take a very hard exam. The students use their remaining hour to	drink before the exam.	email the professor asking for all of the exam answers.	study their notes.	fall asleep during the exam.	2
o	Joseph wants to learn more about becoming a graduate student. He	asks a professor for insight.	asks an undergraduate student for advice.	asks his dog to tell him more about becoming a graduate student.	knows about becoming a graduate student.	0
o	He came out of the room with a dark expression on his face. We	did the hokey pokey.	broke out into song.	turned on the lights.	asked him what was wrong.	3
o	John's friend is blind, so to have fun together they will	go to the movies.	go for a bike ride.	watch the sunset.	listen to music.	3
p	There's a bug in my code. I	am working it out.	call my mum for help.	spay some pesticide.	see a spider.	0
o	Rhett is meeting up with his friends at a music festival.	He's excited to see all of his favorite bands.	Rhett stays home and does his homework.	Rhett gets a dog.	Rhett goes on a five-day solo camping trip in Canada.	0
q	A woman has four apples and two oranges. She	puts all four fruit in a basket.	puts all six fruit in a basket.	gives two apples to each orange.	throws the fruit away, as she cannot split them evenly among her two children.	1
o	The man is performing magic on stage. He	is training for a marathon in magicville.	attends school to learn magic.	pulls the cat out of a bag.	is eating dinner with his friend.	2
o	The doctor greets her patient as she enters the room. The doctor	sits on the patient.	scans her waiting room questionnaire.	asks the patient how to perform heart surgery.	scans the room for ants.	1
q	I have ten dogs. I	need to walk all twenty of them.	have a hard time managing.	am actually a cat.	buy them potatoes.	1
o	Utkarsh is an industrious and perspicacious chap. He	stammers a lot though	is sleeping	is selected for his dream job	goes to yoga daily	2
i	a person jumps on the bandwagon. The person	picks the hottest field to study	then jumps off	breaks their foot	goes for a ride	0
n	I can't believe that even after studying all night,	he took the exam already.	the test was really funny.	I still failed the test.	I slept a full 8 hours last night.	2
o	Once he stopped playing video games,	he got really good at video games.	he decided to play video games with his dog.	he was able to focus more on work.	she wouldn't make dinner again.	2
n	You are showering but realize you have no soap. You should	remember to buy soap when you leave and come back	shower every time without soap because you have no soap	use dirty mud to wash yourself off	just not shower	0
o	Joseph organized a few party games to break the ice as soon as guests arrived. Joseph	planned games that were summer themed.	had built an igloo that people were going to destroy with bats.	wanted to make people more comfortable with friendly competition.	wanted it to be cold so everybody would freeze to death.	2
q	A woman is walking two dogs and carrying a cat on her way to her car.  She	puts all three animals in the back seat before driving off.	puts all four animals in the back seat before driving off.	puts both animals in the back seat before driving off.	puts all nine animals in the back seat before driving off.	0
p	Mary cranes her neck in class to see the board with pictures of birds that cannot fly. Mary is	goofy	trying to imitate the birds eating with their long beaks	a happy girl	not as tall as everyone else sitting in front of her.	3
i	Janet was feeling under the weather and didn't go to work today. Janet	was enjoying a sunny day outside.	was getting sick.	was painting the night sky.	was below the clouds in the sky.	1
o	Kelly likes to boss people around. Her friends	watch her dog.	think she's a great leader.	share a cake with her.	are not happy about that.	3
o	The student was close to failing his machine learning class. He	started going to office hours	fixed the machine	succeeded the machine	solved the machine	0
i	Kelly and Sam hit if off. Kelly	is in great pain.	seems very happy.	covers her ears.	wishes a new phone for b day gift.	1
o	Everyone hated Sally, and so she	felt obese.	felt like everyone loved her.	felt isolated.	felt popular.	2
o	The dog runs around in a basketball court. It	calls a timeout.	leaps for a slam dunk.	calls a foul.	circles the area.	3
p	I lost my blue tooth mouse. I	will stop by a pet shop.	roll on the ground.	like mickey mouse.	need to buy a new one.	3
p	The artist is painting a picture in their studio. The artist	is working on a graphics design project.	is using painter's tape on their painting.	only has a picture of their dog.	is working on a job for a client.	3
o	Elijah is running a marathon. Elijah	blows up the building	rides a donkey around africa	sprints to the finish	swims a lot in a pond	2
o	A janitor is sweeping with his broom. He	picks up litter with his telekinetic powers and then flies away on his broom.	cleans up a spill, gets angry at Mr Clean, and destroys his broom.	empties the trash, destroys a car, and then puts away his broom.	is heading towards the office.	3
n	The boy enjoys staying with his parents, not his friends. He	cherishes the time with his parents.	enjoys the time with his friends very much.	enjoys traveling and staying with his friends.	doesn’t like his parents very much.	0
n	Two lines are parallel to each other. They	are perpendicular to each other.	intersect each other.	are not perpendicular to each other.	have the same length.	2
o	A man spills his coffee on the table. He	waits until it has cooled and drinks his coffee.	eats a scone and has tea.	stirs in some cream and sugar.	dabs it up with napkins.	3
o	Bob ran over a squirrel. Bob	is happy	had a funeral	continued driving	cooked it for dinner	2
o	You need to get a present for your girlfriend for her birthday. You should	buy whatever and hope she will like it	buy presents for your mom	go to a store last minute because you need a gift right away	plan ahead to brainstorm a good gift	3
i	George is an annoying person who loves the morning. George always says,	I really hate the sunrise.	you must construct additional pylons!	spare me from my unending misery!	the early bird gets the worm!	3
i	Kevin knew he needed to hang in there if he was going to make something of himself. Kevin	was in the shore buying hangars.	hung out with his friends instead of working.	was hanging his clothes.	knew he couldn't give up.	3
o	The people went to the concert. They	shouted at their bosses.	danced around the question.	held up a lighter	sneaked into the closet.	2
o	The baby was crying because her bottle was out of	milk	diapers	alcohol	crayons	0
o	People are boarding a school bus.  They	walk in the door and file into seats starting from the back.	are motionless.	encircle the bus and lift it high into the air.	will eat perform a medical procedure while there.	0
o	It is a cloudy and unusually cold day in the middle of summer. Everyone	is wearing heavy jackets.	is enjoying the sunshine and warmth of a summer afternoon.	is sitting in the patio.	is staying out until midnight.	0
o	A girl runs to her mother with tears in her eyes. The girl	had been praised by her teacher.	had been singing a happy song with her friend.	had been rejected by a boy.	had been offered a job of her dreams.	2
o	An officer pulls over a swerving car. The officer	asks the driver if they've been drinking.	asks the driver for restaurant recommendations.	shoots the car.	signals right to the swerving car and lets it pass.	0
n	I broke my leg yesterday, so	I can run.	I can jump.	I can not run.	I can play football.	2
o	Caleb was not looking forward to traveling with his family. Whenever on vacation his family would always	eat out for dinner.	rent a car.	travel to cool places.	embarrassed him.	3
o	The student studies for hours at the library. It gets late so he	must go back home.	must sleep there.	must eat there.	must work.	0
o	I don't like Windows system, so I	check the heater system under my window	stay away from the window in my room	switch to Mac OS	break my computer	2
o	The man did not want to get phone wet during kayaking. He should	take the kayak to the ocean.	store it in a locker.	go fishing with his headphones.	change his sneakers into sandals.	1
o	A lady soaks her feet in bubbling water. The pedicurist	photo ends while someone lies in bed.	returns to the edge of the cot and smiles triumphantly.	emerges, landing on top of a white super doll.	buffs her nails and rubs lotion over her feet and legs.	3
i	My chemistry teacher was all bark and no bite. My teacher	made a lot of threats but never really followed up on anything.	ate my homework.	really liked dogs.	like walks in the park.	0
o	A group of younger Koreans meet an elderly Korean. They	respectfully bow.	punch the elder in the stomach.	politely ask for money.	start a rap battle.	0
i	The photographer went into the city to investigate the style of the average Joe. The photographer	was surprised to realize that, once she arrived, none of her equipment was in her car.	finally took her daughter ice skating in Central Park a few weeks prior.	met Joe in the city and painted his picture.	plopped down on the couch to watch her favorite shows, Sex in the City and True Detective.	0
o	The dog is running to catch a frisbee. The dog	frisbee runs to the dog.	isn't.	misses the frisbee.	isn't running.	2
o	One of the bodybuilders is lifting the weights while the other is explaining the correct method of doing it. The bodybuilder	bends and picks up the weight, begins a salsa pace, runs his hands around his weight, and spins and back.	lifts the weight gradually at first and then swiftly picks himself up to raise the weights.	works the tool like long kevin colossus for additional greats on the machine.	the arms to the floor, continues clipped the weights and spins around while spinning his arms around his shoulders.	1
o	A squirrel ran on the pavement and climbed the trunk of the oak tree. It	was afraid of the snake	was eager to get away from humans	wanted to pluck the red flowers growing on the tree	curled up by the nest of the crow	0
p	An architect retrieves his compass. He	computes the area of a circle	explores the open sea	draws building dimensions on a canvas	uses his compass to find the north cardinal direction	2
o	The chef drops the piece of shrimp in the fryer. The chef	chops the pan.	likes fried chicken.	touches the oil.	watches it sizzle.	3
o	We get to the store by car. My mom	buys us lots of houses in the store so we can watch them later.	drove.	waits in the bus.	calls me on my banana phone while I'm in the store.	1
o	Two men are standing on a roof of a house. A man	is on a ladder drilling something.	dumps water in the sitting room.	holds a man tight over their bodies.	is using a bucket of wet wax weed.	0
i	Jeff and Sally were like two peas in a pod. They	ate vegetables.	loved the color green.	grew organic fruits.	were always together.	3
i	The old man says that balance is important for a healthy life. He means	don't trip while you're walking on the sidewalk.	don't fall into the sun.	even too much of a good thing can be bad.	don't fall off of buildings.	2
o	I'm tired. I	want to watch some movie.	want to go to sleep.	want to take a shower.	want to eat some food.	1
o	The bird flies over the hunter. The bird	falls to the ground.	drinks a beer.	flies into the moon.	waves at the hunter.	0
r	A man cutting cake for his daughter. The man	wishes his son a happy birthday.	sits by the window.	wishes his daughter a happy birthday.	goes to the store to buy cake.	2
n	Unlike Mayank, Amit is a great student. Mayank	is an awesome student.	is a bad student.	is a good student.	is the best student.	1
i	The final project was a piece of cake. The project	was really sweet.	was really easy.	was a great way to end my birthday.	had a lot of frosting.	1
o	The boy arrives in London, not Paris. He	arrives in Paris with his girlfriend.	wants to see the Big Ben.	arrives in Paris last night.	arrives in Paris to see the Eiffel Tower.	1
o	The carefully generated words were classified incorrectly by the model. The model	raises prices.	ceases to be useful.	eats dinner.	is used to reduce classification tasks.	1
o	Because I never turned in my TB confirmation test, my school	failed me in all my classes.	forced me to play for the school football team	put a hold on my account.	gave me a free burrito	2
o	The boys favorite football team is eliminated from playoffs. He	hopes they win their next game.	wishes they had played better.	wanted them to lose.	doesn't watch football.	1
r	Sally was concerned about John's state of mind after he	cut off all of his fingers.	obeyed traffic signals while driving.	completed his degree in psychology.	purchased flowers at the store.	0
o	Shaggy and Scooby were fighting with each other. Scooby	likes peanut butter.	was mad Shaggy ate all the snacks.	doesn't know where Fred went.	wanted Shaggy to watch television with him and Shaggy happily agreed.	1
i	They described Tommy as a Monday Morning Quarterback. Tommy	often criticized others from a position in hindsight	played on a football team on Mondays	was a quarterback but played only on Mondays	was a huge guy who could be a quarterback	0
o	I left my keys in my room so I can't get into my house, then I have to	call my roommate for help.	hit the door fiercely.	jump up and down.	run away and scream.	0
o	There is a line outside of best buy. The people	are trying to find the way home.	are enjoying a nice steak that is on sale today.	are waiting to shop for some sale items.	are attending a lecture at school.	2
o	Dan is a moth. Dan	hurts walls of passion	is a dog	oranges	likes lights	3
o	John is a horrible programmer. He	does not know how to code.	codes like a professional.	is amazing at coding.	drinks soup.	0
o	Drake loves to hate-watch corny TV shows. So Drake probably	hates watching movies.	hates watching TV.	enjoys TV every now and then.	won't watch TV today.	2
o	Jasmine was born in the USA but lived in Germany as an adult after having grown up in Scotland. She most recently lived in	Philadelphia	Saarbrucken	Edinburgh	Xiamen	1
o	The men are sitting together at the church. The men	singing in a band.	are studying together about physics.	attending a mass.	are talking on the phone and cursing loudly.	2
o	Evan is in hospital. Terry	will take some flowers	will take some drug	will take some medicine	will take some pictures	0
o	Your friend bailed on you by not playing squash with you today at 6pm. Your friend should	beg with his knee on the ground.	say thank you.	buy you dinner.	take you to church	2
o	The chef wanted to make a Thanksgiving feast. The Chef	hated making Thanksgiving foods, refusing to make Turkey or Pie.	had a passion for killing turkeys.	instead played the movie Ratatouille .	worked very hard to prepare a meal his family would love.	3
o	The boy runs across the field as a football flies through the air. The boy	catches the football as he jumps into the end zone.	takes a sip from his water bottle.	throws the football back to his partner.	does a victory dance since he has scored a touchdown.	0
o	A dog wags its tale in front of its owner. It	looks like a fish.	gets stabbed by a man.	gets to play with a police officer.	wants to play with its owner.	3
i	Steve and his friends got pulled over by a cop and Steve lights a joint in front of the cop. Steve,	cop the joint.	sprints forward.	opened a can of worms.	got pulled over, friends, cop.	2
o	John knew that studying was not for him. John	finds his studies interesting.	studies day and night.	never goes to class.	studies all the time.	2
o	A tree is struck by lightning and it	splits in two and falls over.	starts to cry.	becomes three new trees.	shatters into a million pieces like glass.	0
o	A father is mowing the lawn. He	uses the mower as a weapon in the war against the evil lawn.	trims the grass and then sets fire to the lawn.	can't wait to watch sports afterward.	is doing chores and wants to become a lawn.	2
o	If a student wants to go to Japan, the student needs to	eat some mochi.	eat ramen.	start watching anime.	get a Visa.	3
o	Benjamin believed the world would be better off without him, so he	enrolled in a local dance class.	planned to take his own life.	donated money to the World Wildlife Foundation.	purchased holiday decorations for his house.	1
r	Fish are swimming near the surface of the water. The fish	reads a book.	breach the surface.	breaches the surface.	watches television.	1
p	It's summer. The resort is cozy because	it's on fire.	many people enjoy the golf range.	it has a fireplace.	I'm a fire.	1
r	Coding of Amit is worse than that of Sam. Sam	is a dog.	is worse at coding than Amit.	is better at coding than Amit.	is a girl.	1
o	They family goes to the movie theater. They	are actors in the play.	buy a movie and watch it at home.	make popcorn over a fire.	can't decide what to see.	3
o	A stranger offers me a whiskey at the bar. She	is not interested in me.	wants to talk to me.	wants to drink it.	thinks I am ugly.	1
o	Timmy wanted to look at the stars in the night sky. Timmy	slept until next morning.	hiked out into an open field with his telescope.	closed his window.	pulled out his telescope to look at the sun.	1
o	A clown is at the circus. He	smells of peanuts and popcorn, has a clown car that explodes, and lives underneath the circus.	honks his red nose, liberates an oppressed nation, and turns global politics into a circus.	laughs and chuckles, terrorizes kids in Derry, Maine, and retreats to the circus.	is preparing for tonight's show.	3
o	He falls asleep in the bed, he	opens his eyes.	walks away.	tries to memorize his childhood.	breathe steadily.	3
r	A strict father learns that his son has been skipping class. The father	tells him that he's doing a great job by skipping class.	jumps in glee.	buys his son a new car in celebration of his work.	berates his son for skipping class.	3
o	The dinosaur was traumatized to see his baby being taken away by humans. He	blamed it all on his partner	charged towards them in anger	turned around and went back to his cave	danced about in joy	1
o	A girl was getting ready for school. She	put on her old prom dress	picked out a sweater	tied her socks	used a backpack as a hat	1
o	It was raining outside, and my apartment is very old. I	saw water drip from the ceiling.	went to the beach.	went sun-bathing.	got evicted.	0
o	The runner is barely able to catch her breath after running three miles. The runner	wants to run another race.	drinks water.	starts to sprint again.	has a lot of energy.	1
o	The people are having dinner, so	they are playing golf.	the people are dancing.	they are eating food.	the dinner is not ready	2
i	Sally was barking up the wrong tree when she asked Sam for help. Sally	was a dog that woofed at a palm tree.	yelled at Sam.	knew that Sam could help her.	was mistaken about Sam's helpfulness.	3
o	Lucky is a small dog, it	is adopted by a cat.	sometimes eats vegetables.	is very friendly to bones.	likes to fly.	1
o	My sister cheated on her man. She	ate some pork	got a bad grade	is not loyal	bought a dog	2
o	Their grandmother passed away suddenly. They	went to her pass.	went to her lobster.	went to her funeral.	went to her her.	2
q	Tom is good at study. He	is very happy.	spent half an hours to understand a knowledge while others may need 10 days.	lost his mind.	spent half ten days to understand a knowledge while others may only need 1 day.	1
p	I go to Northwestern. I	think the directions are north, then west.	study computer science.	dress warmly.	say "go cats" first thing in the morning.	1
o	The boy likes Sherlock Holmes, but not Arthur Conan Doyle. He	likes violence.	likes machine learning.	likes novels that consumes brain power.	likes Arthur Conan Doyle.	2
r	An officer shines a light in the driver's eyes. The officer	shines a light into his own eyes.	asks if they've been drinking.	drives him to the light.	drives into the side of a jail.	1
o	Jean Claude is talking to his son. He	is talking about the potential of the Quantum Computation in a seminar.	is asking if he needs help with his work.	is describing the reason why the American Society is confused about the upcoming elections.	starts violently hitting his child.	1
o	Joseph really hates economics and wants to switch majors. He	contemplates for a week before deciding.	wishes he wasn't a student	hates everything	decides to drop out of college	0
n	I go out dancing every day unless it is a Saturday. Hence, I	dance like crazy.	do not dance on Saturday.	dance on the weekend.	enjoy the weekend.	1
o	A girl finishes her homework assignment. She	gives a sigh of relief.	writes her name on a clean sheet of paper.	gives herself a homework grade.	submits selfies to her professor.	0
o	A thug starts a fight with the bartender over a bar tab. The thug	starts yelling foul words	drinks the bar tab	drinks the bartender	hugs the bartender in fit of furious passion	0
o	A man wants to become a vegan. He	thinks his life is aimless.	can fit his whole fist in his mouth.	feels the pressure to graduate next year.	wants to help animals.	3
o	An athlete is playing football. He	runs halfway across the field while singing Broadway songs to the football.	Gets the touchdown, eats his helmet, and tells his coach how he loves football.	looks at the scoreboard and hopes his team can come back.	kicks a field goal, celebrates by transforming into a fish, and then quits football.	2
p	Ted was having problems getting his mouse to work. He	had not fed it in a couple days.	kept injecting it with steroids.	ate it for dinner the previous night.	needed to replace the batteries.	3
o	A man is observing his laptop screen. He	is reading an article from the Wall Street Journal website.	gets called by his wife for breakfast.	gets tackled by a police officer	gets hits by a truck while crossing the street	0
o	Tony hates Pepsi and he has water. Tony	eat food	drink Pepsi	drink code	drink water	3
i	John took her advice with a grain of salt considering she was also a new employee. John	tried to find other spices in his house.	didn't take her so seriously.	seasoned his meal with salt.	believed every word.	1
o	It's been raining all week. Ellie	is collecting each raindrop.	took all the rain so she can drink it.	has been swimming in her driveway because there's so much rain.	doesn't need to water her plants.	3
o	The professors have a meeting to discuss their students. They	want their students to learn nothing.	try to find outstanding students for a project.	don't know who their students are.	want their students to be miserable.	1
o	An architect is working on a blueprint. He	dreams up a building that only exists in the seventh dimension on the blueprint.	breaks his pencil on the table, cries, and rips up the blueprint.	hopes his boss will like his design.	constructs an imaginary world of candy skyscrapers on the blueprint.	2
o	The girl jogs through the park. She	stops to take a drink at a water fountain.	begins brewing a cup of coffee.	turns on her left blinker and runs into the left turn lane.	throws a frisbee with her friend in the park.	0
o	Eric's classmates are meeting at a bar after class and invite him to join.	Eric develops spider-like powers and begins to fight crime.	Eric goes to London.	Eric wakes up.	He politely declines and goes home to sleep.	3
o	Tom was crossing the street. He	was in danger.	was sent to the hospital after hit by the plane.	is the street.	was caught because he saw the green light.	0
o	Beijing is the capital of China, and Beijing	is the home of Sushi that serves on china	is better than Shanghai	don't have tea	is in California	1
o	The conductor said to the orchestra "Play it softly!". Jenny the flute player	played baseball with the conductor.	softly blew into her instrument.	started playing Nintendo Wii.	hushed her voice and talked to her friend.	1
i	A girl keeps on pulling my leg. The girl	then tries to pull my arm	then pulls my other leg	needs to learn how to be honest	wants to play	2
i	My friend started driving his car while wearing a hat with the words "the influence" on it. He	got pulled over by the police for driving under "the influence".	made it home on time.	suddenly had his car stolen by the FBI.	turned his car into a giant robot.	1
o	The woman is now blow drying the dog. The dog	is live tweeting the action.	seems increasingly happy as his sogginess decreases.	is preparing to take the GRE.	isn't necessarily a professor of neuroscience.	1
o	The juggler hated juggling. The juggler	kept juggling frequently at a local circus.	is the best at juggling in the world.	had three lovers.	quit his job and did something else.	3
o	A child is at the playground. They	climb the jungle gym, transform into a baseball, and roll to the next playground.	slide down the slide, turn 80 years old instantly, and swing on the swings at the playground.	want to play video games when they get home.	loves the seesaw, but nonetheless prefers to jump 9000 feet in the air at the playground.	2
o	A woman is getting it on with a man in a room with a glass door refrigerator with ice-cream. The couple	turns off the refrigerator.	couple moan.	walks a dog in the corridor.	couple eat ice-cream.	1
o	The lady hits her cat. The cat	falls asleep.	screeches.	purrs.	poops.	1
o	The three sisters all have the same hair color. The eldest sister has blond hair, and the youngest sister	has no hair.	has black hair.	has blond hair.	has red hair.	2
o	I dropped my phone on the sidewalk. The phone	is signaling left.	is drawing with chalk.	is flying.	is cracked.	3
o	The cheetah stalks the gazelle. The cheetah	yells at the gazelle to stop moving.	bites the gazelle.	shoots the gazelle with the revolver.	asks the gazelle to fall down and die.	1
o	A butcher is preparing a steak. He	separates the fat from the meat, and rubs his face on the steak.	prefers to make burgers and sausages, so he screams at the steak.	owns a popular shop down on Main Street.	mainly butchers pigs, cows and dinosaurs to make a great steak.	2
